# poly fit of the topside / total TEC ratio (alpha) as a function of day-of-year, for Sentinel-1.
# reference: equation (14) in Yunjun et al. (2022, IEEE-TGRS)
# alpha = 3.4302124e+01
#	- 3.4292573e-01 * t_d
#	+ 2.4354539e-03 * t_d**2
#	+ 4.5565852e-05 * t_d**3
#	- 4.7181763e-07 * t_d**4
#	+ 1.4302660e-09 * t_d**5
#	- 1.3914712e-12 * t_d**6
# where t_d is the day of the year
# t_d, topside TEC percentage, sub-orbital TEC percentage
1.0	0.33961678845467846	0.6603832115453215
2.0	0.3362637140785372	0.6637362859214628
3.0	0.3329645833406046	0.6670354166593955
4.0	0.3297218526502342	0.6702781473497659
5.0	0.3265378702827534	0.6734621297172466
6.0	0.3234148780607168	0.6765851219392832
7.0	0.32035501302514213	0.6796449869748579
8.0	0.31736030909672736	0.6826396909032726
9.0	0.31443269872704865	0.6855673012729513
10.0	0.3115740145397404	0.6884259854602597
11.0	0.3087859909616564	0.6912140090383436
12.0	0.30607026584401226	0.6939297341559878
13.0	0.3034283820735097	0.6965716179264902
14.0	0.30086178917344164	0.6991382108265584
15.0	0.29837184489477925	0.7016281551052208
16.0	0.2959598167972399	0.7040401832027601
17.0	0.2936268838203371	0.7063731161796629
18.0	0.29137413784441135	0.7086258621555886
19.0	0.2892025852416424	0.7107974147583576
20.0	0.28711314841704355	0.7128868515829565
21.0	0.2851066673394365	0.7148933326605635
22.0	0.2831839010624082	0.7168160989375918
23.0	0.2813455292352487	0.7186544707647513
24.0	0.2795921536038711	0.720407846396129
25.0	0.27792429950171166	0.7220757004982883
26.0	0.27634241733061293	0.7236575826693871
27.0	0.2748468840316869	0.7251531159683131
28.0	0.2734380045461602	0.7265619954538398
29.0	0.2721160132662006	0.7278839867337994
30.0	0.2708810754757252	0.7291189245242748
31.0	0.2697332887811893	0.7302667112188107
32.0	0.2686726845323574	0.7313273154676426
33.0	0.2676992292330553	0.7323007707669447
34.0	0.2668128259419036	0.7331871740580964
35.0	0.2660133156630328	0.7339866843369671
36.0	0.2653004787267793	0.7346995212732207
37.0	0.26467403616036356	0.7353259638396364
38.0	0.264133651048549	0.735866348951451
39.0	0.2636789298842828	0.7363210701157172
40.0	0.26330942390931766	0.7366905760906823
41.0	0.2630246304448153	0.7369753695551847
42.0	0.2628239942119311	0.737176005788069
43.0	0.2627069086423807	0.7372930913576192
44.0	0.2626727171789873	0.7373272828210127
45.0	0.2627207145662106	0.7372792854337894
46.0	0.2628501481306575	0.7371498518693425
47.0	0.2630602190515737	0.7369397809484264
48.0	0.263350083621317	0.736649916378683
49.0	0.2637188544958122	0.7362811455041878
50.0	0.2641656019349867	0.7358343980650133
51.0	0.2646893550331884	0.7353106449668116
52.0	0.265289102939584	0.7347108970604159
53.0	0.2659637960685401	0.7340362039314599
54.0	0.26671234729998405	0.733287652700016
55.0	0.2675336331697476	0.7324663668302525
56.0	0.26842649504989113	0.7315735049501089
57.0	0.26938974031900964	0.7306102596809904
58.0	0.27042214352252	0.72957785647748
59.0	0.2715224475229297	0.7284775524770704
60.0	0.27268936464008714	0.7273106353599128
61.0	0.2739215777814128	0.7260784222185872
62.0	0.2752177415621125	0.7247822584378876
63.0	0.27657648341537155	0.7234235165846284
64.0	0.2779964046925306	0.7220035953074694
65.0	0.27947608175324284	0.7205239182467571
66.0	0.2810140670456124	0.7189859329543876
67.0	0.2826088901763144	0.7173911098236856
68.0	0.28425905897069653	0.7157409410293034
69.0	0.28596306052286136	0.7140369394771386
70.0	0.2877193622357312	0.7122806377642688
71.0	0.28952641285109304	0.710473587148907
72.0	0.29138264346962583	0.7086173565303742
73.0	0.29328646856090923	0.7067135314390908
74.0	0.2952362869634128	0.7047637130365871
75.0	0.2972304828744676	0.7027695171255324
76.0	0.299267426830219	0.700732573169781
77.0	0.3013454766755601	0.6986545233244399
78.0	0.3034629785240479	0.6965370214759521
79.0	0.3056182677077997	0.6943817322922003
80.0	0.30780966971737145	0.6921903302826286
81.0	0.31003550113161754	0.6899644988683824
82.0	0.3122940705375317	0.6877059294624683
83.0	0.3145836794400698	0.6854163205599302
84.0	0.3169026231619532	0.6830973768380468
85.0	0.3192491917334547	0.6807508082665453
86.0	0.32162167077216464	0.6783783292278354
87.0	0.3240183423527396	0.6759816576472604
88.0	0.32643748586663124	0.6735625141333688
89.0	0.3288773788717979	0.6711226211282021
90.0	0.33133629793239644	0.6686637020676036
91.0	0.33381251944845636	0.6661874805515436
92.0	0.33630432047553455	0.6636956795244655
93.0	0.3388099795343523	0.6611900204656477
94.0	0.3413277774104128	0.6586722225895871
95.0	0.34385599794360083	0.6561440020563991
96.0	0.3463929288077634	0.6536070711922366
97.0	0.34893686228027193	0.651063137719728
98.0	0.35148609600156605	0.648513903998434
99.0	0.3540389337246782	0.6459610662753218
100.0	0.3565936860547403	0.6434063139452597
101.0	0.3591486711784717	0.6408513288215283
102.0	0.361702215583648	0.638297784416352
103.0	0.364252654768552	0.6357473452314479
104.0	0.3667983339414056	0.6332016660585944
105.0	0.36933760870978316	0.6306623912902168
106.0	0.3718688457600067	0.6281311542399932
107.0	0.37439042352652163	0.6256095764734784
108.0	0.37690073285125486	0.6230992671487452
109.0	0.3793981776329536	0.6206018223670464
110.0	0.3818811754665058	0.6181188245334942
111.0	0.3843481582722425	0.6156518417277574
112.0	0.3867975729152204	0.6132024270847796
113.0	0.38922788181448714	0.6107721181855128
114.0	0.39163756354232715	0.6083624364576729
115.0	0.39402511341348917	0.6059748865865109
116.0	0.39638904406439524	0.6036109559356048
